Data,NomeDoEvento,ContagemDeEventos,TotalDeUsuarios,EventosPorUsuario,ReceitaCombinada
"2025-10-01","event_28002",409,278,1.4712230215827338,0
"2025-10-01","out__permissions__CAMERA",409,50,51.125,0
"2025-10-01","event_12001",408,394,1.0355329949238579,0
"2025-10-01","out__permissions__DOZE",404,50,50.5,0
"2025-10-01","app_update",402,393,10.307692307692308,0
"2025-10-01","event_19002",402,309,1.3009708737864079,0
"2025-10-01","event_2101",369,317,1.16403785488959,0
"2025-10-01","event_18104",362,272,1.3308823529411764,0
"2025-10-01","event_20014",362,296,1.222972972972973,0
"2025-10-01","event_20008",355,266,1.3345864661654134,0
"2025-10-01","event_30002",352,341,1.032258064516129,0
"2025-10-01","event_39203",340,337,1.0089020771513353,0
"2025-10-01","event_18005",339,292,1.1609589041095891,0
"2025-10-01","event_39155",337,178,1.8932584269662922,0
"2025-10-01","event_19006",333,253,1.3214285714285714,0
"2025-10-01","event_39001",330,267,1.2359550561797752,0
"2025-10-01","event_9808",330,246,1.3414634146341464,0
"2025-10-01","event_20016",324,269,1.204460966542751,0
"2025-10-01","event_20003",311,230,1.3521739130434782,0
"2025-10-01","event_10602",285,273,1.0477941176470589,0
"2025-10-01","event_33004",275,207,1.328502415458937,0
"2025-10-01","event_19000",272,176,1.5454545454545454,0
"2025-10-01","ad_reward",266,220,1.209090909090909,0
"2025-10-01","event_17011",258,253,1.0197628458498025,0
"2025-10-01","event_4808",258,235,1.097872340425532,0
"2025-10-01","out__notification__dismiss",258,176,6.45,0
"2025-10-01","event_18107",257,148,1.7364864864864864,0
"2025-10-01","event_20018",252,235,1.0723404255319149,0
"2025-10-01","event_10513",248,165,1.503030303030303,0
"2025-10-01","event_17016",241,169,1.4260355029585798,0
"2025-10-01","event_4400",240,139,1.7266187050359711,0
"2025-10-01","event_18002",235,210,1.119047619047619,0
"2025-10-01","event_5508",228,170,1.349112426035503,0
"2025-10-01","event_10364",226,202,1.13,0
"2025-10-01","event_8007",223,156,1.4294871794871795,0
"2025-10-01","event_10508",212,95,2.231578947368421,0
"2025-10-01","out__appbox__placement__impress",201,34,6.090909090909091,0
"2025-10-01","event_4401",193,119,1.6218487394957983,0
"2025-10-01","event_4408",193,63,3.0634920634920637,0
"2025-10-01","app_clear_data",191,92,3.537037037037037,0
"2025-10-01","event_2050",188,159,1.1898734177215189,0
"2025-10-01","event_4605",188,55,3.418181818181818,0
"2025-10-01","in__scan__start",185,37,5,0
"2025-10-01","out__toolbar__click",179,39,4.972222222222222,0
"2025-10-01","antitheft_deprecation__on_show",178,146,1.2191780821917808,0
"2025-10-01","event_17018",175,132,1.3257575757575757,0
"2025-10-01","event_10002",162,80,2.025,0
"2025-10-01","event_2500",160,125,1.28,0
"2025-10-01","event_4602",153,69,2.217391304347826,0
"2025-10-01","event_40000",152,99,1.9240506329113924,0
"2025-10-01","event_32000",151,99,1.5252525252525253,0
"2025-10-01","event_10208",149,17,8.764705882352942,0
"2025-10-01","event_26001",146,56,2.607142857142857,0
"2025-10-01","event_3403",141,114,1.236842105263158,0
"2025-10-01","event_18004",138,123,1.1219512195121952,0
"2025-10-01","event_6604",138,107,1.2897196261682242,0
"2025-10-01","out__dialog__residual_cleanup__",135,35,5.1923076923076925,0
"2025-10-01","event_10507",133,77,1.7272727272727273,0
"2025-10-01","event_32002",133,80,1.6625,0
"2025-10-01","event_10509",118,94,1.2553191489361701,0
"2025-10-01","event_2700",116,78,1.4871794871794872,0
"2025-10-01","event_40001",113,78,1.9482758620689655,0
"2025-10-01","event_10952",112,110,1.018181818181818,0
"2025-10-01","event_18105",110,98,1.1224489795918366,0
"2025-10-01","event_4403",107,67,1.5970149253731343,0
"2025-10-01","event_10003",104,66,1.5757575757575757,0
"2025-10-01","in__memory_boost__conversion",100,32,3.125,0
"2025-10-01","event_12002",99,99,1,0
"2025-10-01","in__quick_cleanup__click",96,44,2.1818181818181817,0
"2025-10-01","event_2720",92,58,1.5862068965517242,0
"2025-10-01","event_26005",91,81,1.123456790123457,0
"2025-10-01","in__memory_boost__click",91,33,2.757575757575758,0
"2025-10-01","event_20007",88,44,2,0
"2025-10-01","event_4420",88,67,1.3134328358208955,0
"2025-10-01","event_4412",86,64,1.34375,0
"2025-10-01","event_20015",83,69,1.2028985507246377,0
"2025-10-01","event_10601",81,63,1.2857142857142858,0
"2025-10-01","event_36004",81,77,1.051948051948052,0
"2025-10-01","event_20019",79,72,1.0972222222222223,0
"2025-10-01","event_3401",79,50,1.58,0
"2025-10-01","USER_ID_JOB_RUNNING",74,1,74,0
"2025-10-01","event_4418",74,29,2.5517241379310347,0
"2025-10-01","out__notification__click",73,56,1.553191489361702,0
"2025-10-01","in__cpu_cooler__click",71,27,2.730769230769231,0
"2025-10-01","event_2701",69,37,1.864864864864865,0
"2025-10-01","event_17017",68,56,1.2142857142857142,0
"2025-10-01","event_2722",68,37,1.837837837837838,0
"2025-10-01","event_23001",66,54,1.2222222222222223,0
"2025-10-01","event_5501",61,43,1.4186046511627908,0
"2025-10-01","event_23002",59,52,1.1346153846153846,0
"2025-10-01","event_26000",59,29,2.0344827586206895,0
"2025-10-01","event_28001",55,45,1.2222222222222223,0
"2025-10-01","event_31001",55,47,1.1702127659574468,0
"2025-10-01","event_4410",55,37,1.4864864864864864,0
"2025-10-01","out__vault__conversion",53,16,6.625,0
"2025-10-01","event_19009",49,25,1.96,0
"2025-10-01","event_4212",49,44,1.1136363636363635,0
"2025-10-01","in__internet_booster__conversion",49,27,1.8148148148148149,0
"2025-10-01","event_10804",48,46,1.0434782608695652,0
"2025-10-01","event_28000",48,38,1.263157894736842,0
"2025-10-01","in__internet_booster__click",48,28,1.7142857142857142,0
"2025-10-01","event_10805",45,44,1.0227272727272727,0
"2025-10-01","in__dialog__back_button__impres",44,8,5.5,0
"2025-10-01","event_4211",42,37,1.135135135135135,0
"2025-10-01","in__storage_cleanup__conversion",41,26,1.5769230769230769,0
"2025-10-01","in__storage_cleanup__click",40,26,1.5384615384615385,0
"2025-10-01","app_open",37,10,3.7,0
"2025-10-01","event_28003",36,15,2.4,0
"2025-10-01","event_19007",34,17,2,0
"2025-10-01","event_3402",34,27,1.2592592592592593,0
"2025-10-01","event_10514",33,24,1.375,0
"2025-10-01","event_38000",33,29,1.1379310344827587,0
"2025-10-01","out__dfndr_assistant__impression",33,27,1.65,0
"2025-10-01","out__uninstall_dialog__impressi",33,22,1.5,0
"2025-10-01","USER_ID_ALREADY_SET",32,28,1.1428571428571428,0
"2025-10-01","event_4419",29,24,1.2083333333333333,0
"2025-10-01","event_4413",28,26,1.0769230769230769,0
"2025-10-01","in__home__cards_click",28,9,3.111111111111111,0
"2025-10-01","event_35000",26,20,1.3,0
"2025-10-01","event_10209",25,8,3.125,0
"2025-10-01","event_2650",25,25,1,0
"2025-10-01","event_18106",24,20,1.2,0
"2025-10-01","event_35006",24,19,1.263157894736842,0
"2025-10-01","out__ads__container_impression",24,8,6,0
"2025-10-01","event_10102",23,23,1,0
"2025-10-01","out__dialog__call_blocker__impr",23,13,2.3,0
"2025-10-01","app_store_subscription_renew",22,19,7.333333333333333,112658072
"2025-10-01","event_38003",22,18,1.2222222222222223,0
"2025-10-01","event_39004",22,14,1.6923076923076923,0
"2025-10-01","event_23003",21,18,1.1666666666666667,0
"2025-10-01","event_4411",21,15,1.4,0
"2025-10-01","in__memory_optimization__click",20,4,5,0
"2025-10-01","in__memory_optimization__conver",20,4,5,0
"2025-10-01","event_34001",19,19,1,0
"2025-10-01","in__quick_av_scan__click",19,13,1.4615384615384615,0
"2025-10-01","event_36005",18,16,1.125,0
"2025-10-01","event_5505",18,16,1.2,0
"2025-10-01","event_35002",17,16,1.0625,0
"2025-10-01","event_4201",17,14,1.2142857142857142,0
"2025-10-01","in__quick_av_scan__cancel",17,11,1.5454545454545454,0
"2025-10-01","out__dialog__install_monitor__impression",16,11,1.4545454545454546,0
"2025-10-01","event_35008",15,10,1.5,0
"2025-10-01","event_40002",15,14,1.0714285714285714,0
"2025-10-01","event_4203",15,15,1,0
"2025-10-01","in__quick_av_scan__conversion",15,12,1.25,0
"2025-10-01","out__ads__impression",15,6,3.75,0
"2025-10-01","event_4417",14,7,2,0
"2025-10-01","in__full_av_scan__click",14,10,1.4,0
"2025-10-01","in__quick_av_scan__scan",14,11,1.2727272727272727,0
"2025-10-01","out__dfndr_assistant__click",14,12,1.5555555555555556,0
"2025-10-01","blocked_newinstall",13,13,1.0833333333333333,0
"2025-10-01","event_38004",13,11,1.1818181818181819,0
"2025-10-01","in__full_av_scan__cancel",13,10,1.3,0
"2025-10-01","in__vault__click",13,6,2.1666666666666665,0
"2025-10-01","in__vault__setup__step_1",13,5,2.6,0
"2025-10-01","out__notifications__impression",13,9,1.4444444444444444,0
"2025-10-01","out__permissions__LOCATION",13,4,13,0
"2025-10-01","event_2721",12,6,2,0
"2025-10-01","event_4416",12,6,2,0
"2025-10-01","in__duplicated_photos__scan",12,10,1.2,0
"2025-10-01","in__wifi_check__click",12,10,1.5,0
"2025-10-01","in__wifi_check__conversion",12,10,1.5,0
"2025-10-01","new_install",12,12,1.0909090909090908,0
"2025-10-01","event_20005",11,8,1.375,0
"2025-10-01","in__vault__configuration__cancel",11,4,2.75,0
"2025-10-01","in__vault__setup__step_4",11,4,2.75,0
"2025-10-01","event_4204",10,9,1.1111111111111112,0
"2025-10-01","in__full_av_scan__conversion",10,9,1.1111111111111112,0
"2025-10-01","in__home__upside_click",10,5,2,0
"2025-10-01","ob__splash__show",10,10,1.1111111111111112,0
"2025-10-01","valid_install",10,10,1.1111111111111112,0
"2025-10-01","consent_rejected",9,6,1.5,0
"2025-10-01","event_14003",9,9,1,0
"2025-10-01","event_2724",9,6,1.5,0
"2025-10-01","event_36003",9,9,1,0
"2025-10-01","event_3800",9,7,1.2857142857142858,0
"2025-10-01","event_4202",9,7,1.2857142857142858,0
"2025-10-01","in__ob__terms__show_with_fireba",9,7,1.5,0
"2025-10-01","in_app_purchase",9,9,1,78592435
"2025-10-01","event_4404",8,6,1.3333333333333333,0
"2025-10-01","event_5507",8,7,1.1428571428571428,0
"2025-10-01","in__dialog__anti_theft_enter__i",8,8,1,0
"2025-10-01","in__duplicated_photos__click",8,7,1.1428571428571428,0
"2025-10-01","in__vault__configuration__remov",8,1,8,0
"2025-10-01","out__permissions__contacts",8,1,0,0
"2025-10-01","event_4805",7,7,1,0
"2025-10-01","in__dialog__charge_monitor_ente",7,7,1,0
"2025-10-01","out__dialog__call_blocker__click",7,4,1.75,0
"2025-10-01","out__flashlight__click",7,4,1.75,0
"2025-10-01","event_10360",6,6,3,0
"2025-10-01","out__ads__not_loaded",6,2,6,0
"2025-10-01","out__flashlight__configuration_",6,2,3,0
"2025-10-01","out__uninstall_dialog__click",6,4,1.5,0
"2025-10-01","event_35007",5,3,1.6666666666666667,0
"2025-10-01","event_35009",5,5,1,0
"2025-10-01","event_35010",5,4,1.25,0
"2025-10-01","in__anti_theft__click",5,3,1.6666666666666667,0
"2025-10-01","in__anti_theft__setup__step_1",5,3,1.6666666666666667,0
"2025-10-01","in__dialog__antiphishing_enter_",5,4,1.25,0
"2025-10-01","in__dialog__back_button__click",5,2,2.5,0
"2025-10-01","in__dialog__vault_enter__impres",5,5,1,0
"2025-10-01","subscription__show",5,4,1.25,0
"2025-10-01","app_store_subscription_convert",4,4,2,63632657
"2025-10-01","event_20012",4,3,1.3333333333333333,0
"2025-10-01","event_26002",4,4,1,0
"2025-10-01","in__ads__container_impression",4,1,4,0
"2025-10-01","in__ads__impression",4,1,4,0
"2025-10-01","in__call_blocker__click",4,3,1.3333333333333333,0
"2025-10-01","in__home__grid__button_click",4,3,1.3333333333333333,0
"2025-10-01","in__landing_page__weekly_report",4,4,1,0
"2025-10-01","in__quick_cleanup__cancel",4,4,1,0
"2025-10-01","in__whatsapp_audio_cleaner__cli",4,4,1,0
"2025-10-01","in__whatsapp_audio_cleaner__con",4,2,2,0
"2025-10-01","app_store_subscription_cancel",3,3,1.5,0
"2025-10-01","event_14002",3,2,1.5,0
"2025-10-01","event_19012",3,2,1.5,0
"2025-10-01","event_2704",3,3,1,0
"2025-10-01","event_31003",3,3,1,0
"2025-10-01","event_3801",3,2,1.5,0
"2025-10-01","event_3804",3,2,1.5,0
"2025-10-01","event_4215",3,2,1.5,0
