Data,Tela,ContagemDeEventos,TotalDeUsuarios
"2024-12-05","bottom_timer_black_friday",9,7
"2024-12-05","bottom_timer_red",5,3
"2024-12-05","adsfree_promotion_lto",4,4
"2024-12-05","breachreport_monitoring_ultra",2,1
"2024-12-05","trial",2,2
"2024-12-05","but_wait",1,1
"2024-12-05","plans_manage",1,1
"2024-12-05","trial_churner",1,1
"2024-12-06","(not set)",28050,21300
"2024-12-06","trial_white_animation_all_features",113,113
"2024-12-06","plans_offer_annual_highlighted",16,15
"2024-12-06","adsfree",13,13
"2024-12-06","pro_promotion_urgent",8,8
"2024-12-06","bottom_timer_black_friday",6,1
"2024-12-06","adsfree_promotion_lto",5,5
"2024-12-06","bottom_timer_red",5,3
"2024-12-06","pro_promotion_lto",4,4
"2024-12-06","trial_churner",2,1
"2024-12-06","trial",1,1
"2024-12-07","(not set)",27793,20913
"2024-12-07","trial_white_animation_all_features",124,122
"2024-12-07","adsfree",20,19
"2024-12-07","plans_offer_annual_highlighted",17,15
"2024-12-07","adsfree_promotion_lto",6,6
"2024-12-07","pro_promotion_urgent",4,4
"2024-12-07","bottom_timer_red",2,2
"2024-12-07","but_wait",2,2
"2024-12-07","trial",2,2
"2024-12-07","bottom_timer_black_friday",1,1
"2024-12-07","pro_promotion_lto",1,1
"2024-12-08","(not set)",27520,20340
"2024-12-08","trial_white_animation_all_features",108,106
"2024-12-08","plans_offer_annual_highlighted",20,13
"2024-12-08","adsfree",14,14
"2024-12-08","bottom_timer_black_friday",3,2
"2024-12-08","pro_promotion_lto",2,2
"2024-12-08","adsfree_promotion_lto",1,1
"2024-12-08","bottom_timer_red",1,1
"2024-12-08","but_wait",1,1
"2024-12-08","pro_promotion_urgent",1,1
"2024-12-08","trial",1,1
"2024-12-09","(not set)",28203,21332
"2024-12-09","trial_white_animation_all_features",122,121
"2024-12-09","adsfree",11,11
"2024-12-09","pro_promotion_urgent",10,10
"2024-12-09","plans_offer_annual_highlighted",9,8
"2024-12-09","bottom_timer_red",7,5
"2024-12-09","adsfree_promotion_lto",5,5
"2024-12-09","trial",2,2
"2024-12-09","but_wait",1,1
"2024-12-09","pro_promotion_lto",1,1
"2024-12-10","(not set)",29238,21566
"2024-12-10","trial_white_animation_all_features",130,130
"2024-12-10","plans_offer_annual_highlighted",16,14
"2024-12-10","pro_promotion_urgent",11,11
"2024-12-10","adsfree",9,9
"2024-12-10","adsfree_promotion_lto",5,5
"2024-12-10","bottom_timer_red",3,2
"2024-12-10","bottom_timer_black_friday",2,2
"2024-12-10","trial_churner",2,1
"2024-12-10","pro_promotion_lto",1,1
"2024-12-10","trial",1,1
"2024-12-11","(not set)",31703,23045
"2024-12-11","trial_white_animation_all_features",124,122
"2024-12-11","plans_offer_annual_highlighted",14,13
"2024-12-11","bottom_timer_red",10,5
"2024-12-11","pro_promotion_urgent",8,8
"2024-12-11","adsfree",7,7
"2024-12-11","bottom_timer_black_friday",4,2
"2024-12-11","adsfree_promotion_lto",3,3
"2024-12-11","trial",2,2
"2024-12-11","plans_manage",1,1
"2024-12-11","pro_promotion_lto",1,1
"2024-12-11","trial_churner",1,1
"2024-12-12","(not set)",29116,21267
"2024-12-12","trial_white_animation_all_features",97,96
"2024-12-12","plans_offer_annual_highlighted",14,12
"2024-12-12","adsfree",8,8
"2024-12-12","pro_promotion_urgent",5,5
"2024-12-12","bottom_timer_red",4,2
"2024-12-12","adsfree_promotion_lto",3,3
"2024-12-12","breachreport_monitoring_ultra",2,2
"2024-12-12","bottom_timer_black_friday",1,1
"2024-12-12","trial",1,1
"2024-12-12","trial_ultra",1,1
"2024-12-13","(not set)",27757,20415
"2024-12-13","trial_white_animation_all_features",117,111
"2024-12-13","plans_offer_annual_highlighted",25,18
"2024-12-13","adsfree",8,8
"2024-12-13","pro_promotion_urgent",8,8
"2024-12-13","bottom_timer_red",4,4
"2024-12-13","but_wait",3,3
"2024-12-13","adsfree_promotion_lto",2,2
"2024-12-13","bottom_timer_black_friday",2,2
"2024-12-13","breachreport_monitoring_ultra",2,2
"2024-12-13","trial_churner",2,1
"2024-12-13","trial",1,1
"2024-12-14","(not set)",28255,20376
"2024-12-14","trial_white_animation_all_features",99,96
"2024-12-14","plans_offer_annual_highlighted",21,9
"2024-12-14","pro_promotion_urgent",10,10
"2024-12-14","adsfree",7,7
"2024-12-14","adsfree_promotion_lto",3,3
"2024-12-14","bottom_timer_red",3,3
"2024-12-14","bottom_timer_black_friday",2,1
"2024-12-14","breachreport_monitoring_ultra",2,1
"2024-12-14","trial",2,2
"2024-12-14","trial_churner",2,1
"2024-12-15","(not set)",28006,20238
"2024-12-15","trial_white_animation_all_features",99,96
"2024-12-15","plans_offer_annual_highlighted",9,8
"2024-12-15","adsfree",8,8
"2024-12-15","pro_promotion_urgent",8,8
"2024-12-15","adsfree_promotion_lto",3,3
"2024-12-15","bottom_timer_red",3,3
"2024-12-15","pro_promotion_lto",2,2
"2024-12-15","trial",2,2
"2024-12-15","trial_churner",1,1
"2024-12-16","(not set)",29557,21638
"2024-12-16","trial_white_animation_all_features",103,100
"2024-12-16","plans_offer_annual_highlighted",16,10
"2024-12-16","pro_promotion_urgent",11,10
"2024-12-16","adsfree",5,5
"2024-12-16","adsfree_promotion_lto",5,5
"2024-12-16","bottom_timer_red",1,1
"2024-12-16","breachreport_monitoring_ultra",1,1
"2024-12-16","but_wait",1,1
"2024-12-16","plans_manage",1,1
"2024-12-16","trial_churner",1,1
"2024-12-17","(not set)",29577,21578
"2024-12-17","trial_white_animation_all_features",119,118
"2024-12-17","plans_offer_annual_highlighted",14,13
"2024-12-17","adsfree",8,8
"2024-12-17","bottom_timer_black_friday",6,1
"2024-12-17","bottom_timer_red",3,3
"2024-12-17","adsfree_promotion_lto",2,2
"2024-12-17","pro_promotion_urgent",2,2
"2024-12-17","trial",2,2
"2024-12-17","but_wait",1,1
"2024-12-17","pro_promotion_lto",1,1
"2024-12-18","(not set)",29508,21686
"2024-12-18","trial_white_animation_all_features",106,106
"2024-12-18","plans_offer_annual_highlighted",18,15
"2024-12-18","adsfree",12,12
"2024-12-18","pro_promotion_urgent",6,6
"2024-12-18","bottom_timer_red",4,3
"2024-12-18","adsfree_promotion_lto",2,2
"2024-12-18","pro_promotion_lto",2,2
"2024-12-18","trial",1,1
"2024-12-19","(not set)",28933,21255
"2024-12-19","trial_white_animation_all_features",94,94
"2024-12-19","plans_offer_annual_highlighted",22,11
"2024-12-19","adsfree",13,13
"2024-12-19","pro_promotion_urgent",5,5
"2024-12-19","adsfree_promotion_lto",3,3
"2024-12-19","trial",2,2
"2024-12-19","bottom_timer_black_friday",1,1
"2024-12-19","bottom_timer_red",1,1
"2024-12-19","breachreport_monitoring_ultra",1,1
"2024-12-20","(not set)",28619,21334
"2024-12-20","trial_white_animation_all_features",101,97
"2024-12-20","plans_offer_annual_highlighted",25,19
"2024-12-20","adsfree",10,10
"2024-12-20","adsfree_promotion_lto",3,3
"2024-12-20","bottom_timer_red",3,3
"2024-12-20","bottom_timer_black_friday",2,1
"2024-12-20","but_wait",2,2
"2024-12-20","pro_promotion_lto",2,2
"2024-12-20","pro_promotion_urgent",2,2
"2024-12-20","trial_churner",2,2
"2024-12-20","breachreport_monitoring_ultra",1,1
"2024-12-20","trial",1,1
"2024-12-21","(not set)",27524,20479
"2024-12-21","trial_white_animation_all_features",110,110
"2024-12-21","plans_offer_annual_highlighted",13,11
"2024-12-21","adsfree",8,7
"2024-12-21","pro_promotion_urgent",7,7
"2024-12-21","adsfree_promotion_lto",4,4
"2024-12-21","bottom_timer_black_friday",2,2
"2024-12-21","bottom_timer_red",2,2
"2024-12-21","but_wait",2,2
"2024-12-21","pro_promotion_lto",2,2
"2024-12-21","trial_churner",1,1
"2024-12-22","(not set)",27597,19978
"2024-12-22","trial_white_animation_all_features",113,112
"2024-12-22","adsfree",7,7
"2024-12-22","bottom_timer_red",7,3
"2024-12-22","plans_offer_annual_highlighted",7,7
"2024-12-22","adsfree_promotion_lto",4,4
"2024-12-22","pro_promotion_urgent",4,4
"2024-12-22","but_wait",1,1
"2024-12-22","trial",1,1
"2024-12-23","(not set)",28409,20573
"2024-12-23","trial_white_animation_all_features",115,112
"2024-12-23","plans_offer_annual_highlighted",11,9
"2024-12-23","pro_promotion_urgent",8,8
"2024-12-23","adsfree",3,3
"2024-12-23","bottom_timer_red",3,3
"2024-12-23","adsfree_promotion_lto",2,2
"2024-12-23","bottom_timer_black_friday",2,1
"2024-12-23","pro_promotion_lto",2,2
"2024-12-23","trial",2,2
"2024-12-23","adsfree_toggle_switch",1,1
"2024-12-23","but_wait",1,1
"2024-12-24","(not set)",24621,18657
"2024-12-24","trial_white_animation_all_features",103,102
"2024-12-24","plans_offer_annual_highlighted",9,8
"2024-12-24","pro_promotion_urgent",9,8
"2024-12-24","adsfree",6,6
"2024-12-24","bottom_timer_red",3,3
"2024-12-24","breachreport_monitoring_ultra",3,3
"2024-12-24","adsfree_promotion_lto",2,2
"2024-12-24","plans_manage",2,2
"2024-12-24","trial",2,2
"2024-12-24","bottom_timer_black_friday",1,1
"2024-12-24","but_wait",1,1
"2024-12-24","trial_churner",1,1
"2024-12-25","(not set)",25843,18913
"2024-12-25","trial_white_animation_all_features",129,125
"2024-12-25","adsfree",17,17
"2024-12-25","plans_offer_annual_highlighted",17,14
"2024-12-25","bottom_timer_red",7,4
"2024-12-25","pro_promotion_urgent",5,5
"2024-12-25","trial",3,3
"2024-12-25","adsfree_promotion_lto",2,2
"2024-12-25","but_wait",2,2
"2024-12-25","pro_promotion_lto",1,1
"2024-12-25","trial_churner",1,1
"2024-12-26","(not set)",29086,21280
"2024-12-26","trial_white_animation_all_features",147,147
"2024-12-26","plans_offer_annual_highlighted",21,17
"2024-12-26","adsfree",11,11
"2024-12-26","bottom_timer_red",9,5
"2024-12-26","pro_promotion_urgent",6,6
"2024-12-26","adsfree_promotion_lto",3,3
"2024-12-26","trial",3,3
"2024-12-26","but_wait",1,1
"2024-12-26","pro_promotion_lto",1,1
"2024-12-27","(not set)",28904,20909
"2024-12-27","trial_white_animation_all_features",115,114
"2024-12-27","plans_offer_annual_highlighted",15,15
"2024-12-27","adsfree",8,7
"2024-12-27","pro_promotion_urgent",7,7
"2024-12-27","adsfree_promotion_lto",3,3
"2024-12-27","bottom_timer_red",2,2
"2024-12-27","trial",2,2
"2024-12-27","bottom_timer_black_friday",1,1
"2024-12-27","bottom_with_timer_renew",1,1
"2024-12-27","plans_manage",1,1
"2024-12-28","(not set)",27568,20197
"2024-12-28","trial_white_animation_all_features",127,122
"2024-12-28","plans_offer_annual_highlighted",24,19
"2024-12-28","adsfree",7,7
"2024-12-28","bottom_timer_red",4,4
"2024-12-28","pro_promotion_urgent",4,4
"2024-12-28","trial",3,3
"2024-12-28","pro_promotion_lto",1,1
"2024-12-29","(not set)",26881,19801
"2024-12-29","trial_white_animation_all_features",145,143
"2024-12-29","plans_offer_annual_highlighted",14,11
"2024-12-29","adsfree",6,6
"2024-12-29","adsfree_promotion_lto",4,4
"2024-12-29","pro_promotion_urgent",4,4
"2024-12-29","bottom_timer_red",2,1
"2024-12-29","breachreport_monitoring_ultra",2,2
"2024-12-29","trial",2,2
"2024-12-30","(not set)",26711,19797
"2024-12-30","trial_white_animation_all_features",119,117
"2024-12-30","plans_offer_annual_highlighted",13,12
"2024-12-30","pro_promotion_urgent",10,10
"2024-12-30","adsfree",6,6
"2024-12-30","adsfree_promotion_lto",6,6
"2024-12-30","bottom_timer_red",4,2
"2024-12-30","pro_promotion_lto",2,2
"2024-12-30","trial",1,1
"2024-12-31","(not set)",24377,18391
"2024-12-31","trial_white_animation_all_features",94,94
"2024-12-31","plans_offer_annual_highlighted",22,16
"2024-12-31","adsfree",8,8
"2024-12-31","pro_promotion_urgent",8,8
"2024-12-31","adsfree_promotion_lto",6,6
"2024-12-31","bottom_timer_red",3,3
"2024-12-31","trial",3,3
"2024-12-31","pro_promotion_lto",1,1
"2025-01-01","(not set)",24874,18517
"2025-01-01","trial_white_animation_all_features",122,120
"2025-01-01","plans_offer_annual_highlighted",12,11
"2025-01-01","adsfree",8,8
"2025-01-01","pro_promotion_urgent",5,5
"2025-01-01","trial",4,4
"2025-01-01","bottom_timer_black_friday",3,2
"2025-01-01","pro_promotion_lto",2,2
"2025-01-01","bottom_timer_red",1,1
"2025-01-02","(not set)",28740,20766
"2025-01-02","trial_white_animation_all_features",129,127
"2025-01-02","plans_offer_annual_highlighted",15,9
"2025-01-02","adsfree",10,10
"2025-01-02","pro_promotion_urgent",5,5
"2025-01-02","breachreport_monitoring_ultra",3,1
"2025-01-02","pro_promotion_lto",3,3
"2025-01-02","adsfree_promotion_lto",2,2
"2025-01-02","bottom_timer_red",2,1
"2025-01-02","trial_churner",2,1
"2025-01-02","trial",1,1
"2025-01-03","(not set)",27947,20784
"2025-01-03","trial_white_animation_all_features",140,140
"2025-01-03","plans_offer_annual_highlighted",24,19
"2025-01-03","adsfree",17,17
"2025-01-03","bottom_timer_red",4,4
"2025-01-03","pro_promotion_urgent",4,4
"2025-01-03","trial_churner",2,2
"2025-01-03","adsfree_promotion_lto",1,1
"2025-01-03","pro_promotion_lto",1,1
"2025-01-04","(not set)",26816,19676
"2025-01-04","trial_white_animation_all_features",124,121
"2025-01-04","adsfree",8,8
"2025-01-04","plans_offer_annual_highlighted",8,8
"2025-01-04","pro_promotion_urgent",4,4
"2025-01-04","adsfree_promotion_lto",2,2
"2025-01-04","breachreport_monitoring_ultra",2,1
"2025-01-04","but_wait",2,2
"2025-01-04","pro_promotion_lto",1,1
"2025-01-04","trial",1,1
"2025-01-05","(not set)",26839,19571
"2025-01-05","trial_white_animation_all_features",132,132
"2025-01-05","plans_offer_annual_highlighted",16,15
"2025-01-05","adsfree",11,11
"2025-01-05","pro_promotion_urgent",10,10
"2025-01-05","bottom_timer_red",4,3
"2025-01-05","adsfree_promotion_lto",3,3
"2025-01-05","pro_promotion_lto",2,2
"2025-01-05","adsfree_toggle_switch",1,1
"2025-01-06","(not set)",26418,19425
"2025-01-06","trial_white_animation_all_features",127,127
"2025-01-06","plans_offer_annual_highlighted",17,15
"2025-01-06","adsfree",8,8
"2025-01-06","bottom_timer_red",7,6
"2025-01-06","pro_promotion_urgent",7,7
"2025-01-06","adsfree_promotion_lto",3,3
"2025-01-06","but_wait",2,2
"2025-01-06","pro_promotion_lto",2,2
"2025-01-06","trial",2,2
"2025-01-07","(not set)",25956,18912
"2025-01-07","trial_white_animation_all_features",133,128
"2025-01-07","adsfree",12,12
"2025-01-07","plans_offer_annual_highlighted",12,11
"2025-01-07","pro_promotion_urgent",8,8
"2025-01-07","bottom_timer_red",7,5
"2025-01-07","adsfree_promotion_lto",6,5
"2025-01-07","trial",4,3
"2025-01-07","pro_promotion_lto",2,2
"2025-01-07","but_wait",1,1
"2025-01-08","(not set)",25785,18902
"2025-01-08","trial_white_animation_all_features",117,114
"2025-01-08","bottom_timer_red",23,3
"2025-01-08","plans_offer_annual_highlighted",23,18
"2025-01-08","adsfree",13,12
"2025-01-08","pro_promotion_urgent",7,7
"2025-01-08","adsfree_promotion_lto",6,6
"2025-01-08","pro_promotion_lto",1,1
"2025-01-09","(not set)",25082,18539
"2025-01-09","trial_white_animation_all_features",109,107
"2025-01-09","adsfree",13,13
"2025-01-09","plans_offer_annual_highlighted",12,10
"2025-01-09","pro_promotion_urgent",6,6
"2025-01-09","bottom_timer_red",5,5
"2025-01-09","adsfree_promotion_lto",3,3
"2025-01-09","trial",2,2
"2025-01-09","adsfree_toggle_switch",1,1
"2025-01-09","but_wait",1,1
"2025-01-09","pro_promotion_lto",1,1
"2025-01-10","(not set)",24171,17973
"2025-01-10","trial_white_animation_all_features",133,133
"2025-01-10","plans_offer_annual_highlighted",10,8
"2025-01-10","adsfree",8,8
"2025-01-10","pro_promotion_urgent",5,5
"2025-01-10","pro_promotion_lto",4,4
"2025-01-10","adsfree_promotion_lto",3,3
"2025-01-10","bottom_timer_red",3,3
"2025-01-10","trial",1,1
"2025-01-11","(not set)",23938,17673
"2025-01-11","trial_white_animation_all_features",124,124
"2025-01-11","plans_offer_annual_highlighted",14,14
"2025-01-11","pro_promotion_urgent",9,9
"2025-01-11","adsfree",8,8
"2025-01-11","trial",4,4
"2025-01-11","bottom_timer_red",3,3
"2025-01-11","but_wait",2,2
"2025-01-11","adsfree_promotion_lto",1,1
"2025-01-11","pro_promotion_lto",1,1
"2025-01-11","trial_churner",1,1
"2025-01-12","(not set)",24434,17955
"2025-01-12","trial_white_animation_all_features",131,128
"2025-01-12","plans_offer_annual_highlighted",21,13
"2025-01-12","adsfree",11,11
"2025-01-12","pro_promotion_urgent",8,8
"2025-01-12","trial",8,4
"2025-01-12","adsfree_promotion_lto",4,4
"2025-01-12","bottom_timer_red",4,4
"2025-01-12","bottom_with_timer_renew",1,1
"2025-01-12","but_wait",1,1
"2025-01-12","pro_promotion_lto",1,1
"2025-01-13","(not set)",25273,18655
"2025-01-13","trial_white_animation_all_features",155,143
"2025-01-13","plans_offer_annual_highlighted",29,18
"2025-01-13","adsfree",10,10
"2025-01-13","bottom_timer_red",7,3
"2025-01-13","pro_promotion_urgent",7,7
"2025-01-13","trial",2,2
"2025-01-13","adsfree_promotion_lto",1,1
"2025-01-14","(not set)",25329,18885
"2025-01-14","trial_white_animation_all_features",114,113
"2025-01-14","plans_offer_annual_highlighted",25,19
"2025-01-14","adsfree",18,18
"2025-01-14","bottom_timer_red",6,2
"2025-01-14","trial",5,5
"2025-01-14","pro_promotion_urgent",3,3
"2025-01-14","adsfree_promotion_lto",1,1
"2025-01-14","but_wait",1,1
"2025-01-14","pro_promotion_lto",1,1
"2025-01-15","(not set)",26102,19301
"2025-01-15","trial_white_animation_all_features",112,112
"2025-01-15","plans_offer_annual_highlighted",25,19
"2025-01-15","adsfree",9,9
"2025-01-15","pro_promotion_urgent",8,8
"2025-01-15","bottom_timer_red",4,4
"2025-01-15","adsfree_promotion_lto",2,2
"2025-01-15","trial",2,2
"2025-01-16","(not set)",28391,20916
"2025-01-16","trial_white_animation_all_features",119,119
"2025-01-16","adsfree",10,10
"2025-01-16","plans_offer_annual_highlighted",10,8
"2025-01-16","bottom_timer_red",3,1
"2025-01-16","but_wait",2,2
"2025-01-16","pro_promotion_urgent",2,2
"2025-01-16","trial",2,2
"2025-01-16","adsfree_promotion_lto",1,1
"2025-01-17","(not set)",29345,21805
"2025-01-17","trial_white_animation_all_features",136,135
"2025-01-17","plans_offer_annual_highlighted",13,9
"2025-01-17","adsfree",10,10
"2025-01-17","pro_promotion_urgent",7,7
"2025-01-17","adsfree_promotion_lto",4,4
"2025-01-17","trial",2,2
"2025-01-18","(not set)",28895,21375
"2025-01-18","trial_white_animation_all_features",112,112
"2025-01-18","adsfree",10,10
"2025-01-18","bottom_timer_red",10,3
"2025-01-18","plans_offer_annual_highlighted",10,10
"2025-01-18","pro_promotion_urgent",10,9
"2025-01-18","trial",1,1
"2025-01-19","(not set)",29759,21883
"2025-01-19","trial_white_animation_all_features",98,97
"2025-01-19","plans_offer_annual_highlighted",24,16
"2025-01-19","bottom_timer_red",15,3
"2025-01-19","pro_promotion_urgent",14,14
"2025-01-19","adsfree",8,8
"2025-01-19","adsfree_promotion_lto",3,3
"2025-01-19","pro_promotion_lto",2,2
"2025-01-19","adsfree_toggle_switch",1,1
"2025-01-19","but_wait",1,1
"2025-01-19","trial",1,1
"2025-01-20","(not set)",31942,23395
"2025-01-20","trial_white_animation_all_features",117,108
"2025-01-20","plans_offer_annual_highlighted",22,14
"2025-01-20","adsfree",15,14
"2025-01-20","pro_promotion_urgent",5,5
"2025-01-20","adsfree_promotion_lto",3,3
"2025-01-20","bottom_timer_red",3,3
"2025-01-20","trial",3,3
"2025-01-20","trial_churner",1,1
"2025-01-21","(not set)",32066,23708
"2025-01-21","trial_white_animation_all_features",142,138
"2025-01-21","plans_offer_annual_highlighted",37,19
"2025-01-21","adsfree",12,12
"2025-01-21","pro_promotion_urgent",12,12
"2025-01-21","bottom_timer_red",5,3
"2025-01-21","trial",5,5
"2025-01-21","adsfree_promotion_lto",4,4
"2025-01-21","but_wait",3,3
"2025-01-21","trial_churner",2,1
"2025-01-21","breachreport_monitoring_ultra",1,1
"2025-01-21","pro_promotion_lto",1,1
"2025-01-22","(not set)",31916,23487
"2025-01-22","trial_white_animation_all_features",105,103
"2025-01-22","adsfree",11,11
"2025-01-22","plans_offer_annual_highlighted",10,7
"2025-01-22","pro_promotion_urgent",9,9
"2025-01-22","adsfree_promotion_lto",3,3
"2025-01-22","trial",3,3
"2025-01-22","bottom_timer_red",2,2
"2025-01-22","breachreport_monitoring_ultra",1,1
"2025-01-22","pro_promotion_lto",1,1
"2025-01-23","(not set)",31303,22926
"2025-01-23","trial_white_animation_all_features",106,106
"2025-01-23","adsfree",15,15
"2025-01-23","plans_offer_annual_highlighted",14,11
"2025-01-23","bottom_timer_red",8,5
"2025-01-23","pro_promotion_urgent",8,8
"2025-01-23","adsfree_promotion_lto",3,3
"2025-01-23","trial",3,3
"2025-01-23","pro_promotion_lto",1,1
"2025-01-24","(not set)",30908,23011
"2025-01-24","trial_white_animation_all_features",106,105
"2025-01-24","plans_offer_annual_highlighted",15,9
"2025-01-24","adsfree",12,11
"2025-01-24","pro_promotion_urgent",8,8
"2025-01-24","bottom_timer_red",4,4
"2025-01-24","adsfree_promotion_lto",1,1
"2025-01-24","but_wait",1,1
"2025-01-24","trial",1,1
"2025-01-25","(not set)",29693,21992
"2025-01-25","trial_white_animation_all_features",92,90
"2025-01-25","plans_offer_annual_highlighted",19,14
"2025-01-25","adsfree",10,10
"2025-01-25","pro_promotion_urgent",6,6
"2025-01-25","adsfree_promotion_lto",5,5
"2025-01-25","bottom_timer_red",3,2
"2025-01-25","trial",3,3
"2025-01-25","pro_promotion_lto",1,1
"2025-01-26","(not set)",30177,21958
"2025-01-26","trial_white_animation_all_features",151,147
"2025-01-26","plans_offer_annual_highlighted",30,25
"2025-01-26","adsfree",19,19
"2025-01-26","pro_promotion_urgent",9,9
"2025-01-26","trial_churner",3,2
"2025-01-26","adsfree_promotion_lto",2,2
"2025-01-26","bottom_timer_red",1,1
"2025-01-26","breachreport_monitoring_ultra",1,1
"2025-01-26","pro_promotion_lto",1,1
"2025-01-26","trial",1,1
"2025-01-27","(not set)",31612,23061
"2025-01-27","trial_white_animation_all_features",118,114
"2025-01-27","plans_offer_annual_highlighted",27,10
"2025-01-27","adsfree",11,11
"2025-01-27","pro_promotion_urgent",8,8
"2025-01-27","bottom_timer_red",5,4
"2025-01-27","trial",5,4
"2025-01-27","adsfree_promotion_lto",3,3
"2025-01-27","trial_churner",3,2
"2025-01-27","breachreport_monitoring_ultra",2,1
"2025-01-27","pro_promotion_lto",1,1
"2025-01-28","(not set)",31731,23219
"2025-01-28","trial_white_animation_all_features",118,118
"2025-01-28","plans_offer_annual_highlighted",22,17
"2025-01-28","bottom_timer_red",12,3
"2025-01-28","adsfree",11,11
"2025-01-28","pro_promotion_urgent",11,11
"2025-01-28","adsfree_promotion_lto",6,6
"2025-01-28","breachreport_monitoring_ultra",1,1
"2025-01-28","but_wait",1,1
"2025-01-28","pro_promotion_lto",1,1
"2025-01-29","(not set)",31800,23089
"2025-01-29","trial_white_animation_all_features",127,119
"2025-01-29","plans_offer_annual_highlighted",14,12
"2025-01-29","adsfree",10,10
"2025-01-29","pro_promotion_urgent",7,6
"2025-01-29","adsfree_promotion_lto",5,5
"2025-01-29","breachreport_monitoring_ultra",1,1
"2025-01-29","but_wait",1,1
"2025-01-30","(not set)",31019,22814
"2025-01-30","trial_white_animation_all_features",128,123
"2025-01-30","plans_offer_annual_highlighted",14,14
"2025-01-30","adsfree",9,8
"2025-01-30","pro_promotion_urgent",5,5
"2025-01-30","trial",3,3
"2025-01-30","adsfree_promotion_lto",1,1
"2025-01-30","bottom_timer_red",1,1
"2025-01-30","pro_promotion_lto",1,1
"2025-01-31","(not set)",29403,21827
"2025-01-31","trial_white_animation_all_features",97,97
"2025-01-31","plans_offer_annual_highlighted",17,11
"2025-01-31","bottom_timer_red",11,3
"2025-01-31","adsfree",9,9
"2025-01-31","pro_promotion_urgent",4,3
"2025-01-31","adsfree_promotion_lto",2,2
"2025-01-31","trial",2,2
"2025-01-31","pro_promotion_lto",1,1
"2025-02-01","(not set)",29112,21459
"2025-02-01","trial_white_animation_all_features",118,114
"2025-02-01","plans_offer_annual_highlighted",25,17
"2025-02-01","adsfree",13,12
"2025-02-01","bottom_timer_red",6,4
"2025-02-01","pro_promotion_urgent",4,4
"2025-02-01","trial",4,4
"2025-02-01","adsfree_promotion_lto",3,3
"2025-02-01","pro_promotion_lto",2,2
"2025-02-01","adsfree_toggle_switch",1,1
"2025-02-01","but_wait",1,1
"2025-02-02","(not set)",29438,21833
"2025-02-02","trial_white_animation_all_features",116,115
"2025-02-02","plans_offer_annual_highlighted",14,11
"2025-02-02","adsfree",9,9
"2025-02-02","pro_promotion_urgent",9,9
"2025-02-02","adsfree_promotion_lto",2,2
"2025-02-02","trial",2,2
"2025-02-02","bottom_timer_red",1,1
"2025-02-02","but_wait",1,1
"2025-02-02","pro_promotion_lto",1,1
"2025-02-03","(not set)",30373,22642
"2025-02-03","trial_white_animation_all_features",120,115
"2025-02-03","plans_offer_annual_highlighted",28,19
"2025-02-03","pro_promotion_urgent",11,9
"2025-02-03","adsfree",9,9
"2025-02-03","trial",4,4
"2025-02-03","adsfree_promotion_lto",2,2
"2025-02-03","bottom_timer_red",2,1
"2025-02-03","pro_promotion_lto",1,1
"2025-02-04","(not set)",30115,22122
"2025-02-04","trial_white_animation_all_features",114,112
"2025-02-04","plans_offer_annual_highlighted",17,14
"2025-02-04","adsfree",10,10
"2025-02-04","pro_promotion_urgent",6,6
"2025-02-04","trial",5,5
"2025-02-04","adsfree_promotion_lto",3,3
"2025-02-04","bottom_timer_red",3,3
"2025-02-04","breachreport_monitoring_ultra",1,1
"2025-02-05","(not set)",29361,22036
"2025-02-05","trial_white_animation_all_features",234,222
"2025-02-05","plans_offer_annual_highlighted",49,32
"2025-02-05","adsfree",43,43
"2025-02-05","pro_promotion_urgent",7,7
"2025-02-05","trial_churner",4,2
"2025-02-05","plans_manage",3,2
"2025-02-05","adsfree_promotion_lto",2,2
"2025-02-05","bottom_timer_red",2,2
"2025-02-05","breachreport_monitoring_ultra",1,1
"2025-02-05","but_wait",1,1
"2025-02-05","trial",1,1
"2025-02-06","(not set)",28070,20656
"2025-02-06","trial_white_animation_all_features",99,97
"2025-02-06","adsfree",6,6
"2025-02-06","plans_offer_annual_highlighted",6,5
"2025-02-06","breachreport_monitoring_ultra",5,2
"2025-02-06","pro_promotion_urgent",4,4
"2025-02-06","trial",2,2
"2025-02-06","adsfree_promotion_lto",1,1
"2025-02-06","bottom_timer_red",1,1
"2025-02-07","(not set)",28139,20561
"2025-02-07","trial_white_animation_all_features",109,108
"2025-02-07","plans_offer_annual_highlighted",11,11
"2025-02-07","pro_promotion_urgent",10,10
"2025-02-07","adsfree",9,9
"2025-02-07","bottom_timer_red",4,4
"2025-02-07","adsfree_promotion_lto",3,3
"2025-02-07","trial",3,3
"2025-02-07","breachreport_monitoring_ultra",1,1
"2025-02-08","(not set)",27314,19937
"2025-02-08","trial_white_animation_all_features",118,114
"2025-02-08","plans_offer_annual_highlighted",18,15
"2025-02-08","adsfree",12,11
"2025-02-08","adsfree_promotion_lto",4,4
"2025-02-08","bottom_timer_red",2,2
"2025-02-08","breachreport_monitoring_ultra",2,1
"2025-02-08","pro_promotion_lto",2,2
"2025-02-08","pro_promotion_urgent",2,2
"2025-02-08","trial",2,2
"2025-02-08","trial_churner",2,2
"2025-02-09","(not set)",27654,20188
