Data,NomeDoEvento,Pais,ContagemDeEventos,TotalDeUsuarios,EventosPorUsuario,ReceitaCombinada
2026-01-24,event_10352,North Macedonia,1,1,0,0
2026-01-24,event_10352,Papua New Guinea,1,1,0,0
2026-01-24,event_10352,Somalia,1,1,0,0
2026-01-24,event_10352,St. Kitts & Nevis,1,1,0,0
2026-01-24,event_10352,Cyprus,1,1,1,0
2026-01-24,event_10352,Latvia,1,1,1,0
2026-01-24,event_10352,Micronesia,1,1,1,0
2026-01-24,event_10353,Cameroon,1,1,0,0
2026-01-24,event_10353,Malta,1,1,0,0
2026-01-24,event_10353,Aruba,1,1,1,0
2026-01-24,event_10353,Cape Verde,1,1,1,0
2026-01-24,event_10353,Croatia,1,1,1,0
2026-01-24,event_10353,Denmark,1,1,1,0
2026-01-24,event_10353,Gambia,1,1,1,0
2026-01-24,event_10353,Hong Kong,1,1,1,0
2026-01-24,event_10353,Mali,1,1,1,0
2026-01-24,event_10353,Nicaragua,1,1,1,0
2026-01-24,event_10353,Niger,1,1,1,0
2026-01-24,event_10353,Palestine,1,1,1,0
2026-01-24,event_10354,Angola,1,1,1,0
2026-01-24,event_10354,Antigua & Barbuda,1,1,1,0
2026-01-24,event_10354,Bolivia,1,1,1,0
2026-01-24,event_10354,Curaçao,1,1,1,0
2026-01-24,event_10354,Germany,1,1,1,0
2026-01-24,event_10354,Hungary,1,1,1,0
2026-01-24,event_10354,Iran,1,1,1,0
2026-01-24,event_10354,Iraq,1,1,1,0
2026-01-24,event_10354,Israel,1,1,1,0
2026-01-24,event_10354,Italy,1,1,1,0
2026-01-24,event_10354,Morocco,1,1,1,0
2026-01-24,event_10354,Mozambique,1,1,1,0
2026-01-24,event_10354,New Zealand,1,1,1,0
2026-01-24,event_10354,Pakistan,1,1,1,0
2026-01-24,event_10354,Qatar,1,1,1,0
2026-01-24,event_10354,Russia,1,1,1,0
2026-01-24,event_10354,South Korea,1,1,1,0
2026-01-24,event_10354,Tanzania,1,1,1,0
2026-01-24,event_10354,Thailand,1,1,1,0
2026-01-24,event_10354,U.S. Virgin Islands,1,1,1,0
2026-01-24,event_10354,Venezuela,1,1,1,0
2026-01-24,event_10363,Azerbaijan,1,1,0,0
2026-01-24,event_10363,Lithuania,1,1,0,0
2026-01-24,event_10363,Sri Lanka,1,1,0,0
2026-01-24,event_10363,American Samoa,1,1,1,0
2026-01-24,event_10363,Antigua & Barbuda,1,1,1,0
2026-01-24,event_10363,Curaçao,1,1,1,0
2026-01-24,event_10363,Djibouti,1,1,1,0
2026-01-24,event_10363,Guyana,1,1,1,0
2026-01-24,event_10363,Honduras,1,1,1,0
2026-01-24,event_10363,Hong Kong,1,1,1,0
2026-01-24,event_10363,Italy,1,1,1,0
2026-01-24,event_10363,Oman,1,1,1,0
2026-01-24,event_10363,Qatar,1,1,1,0
2026-01-24,event_10363,Togo,1,1,1,0
2026-01-24,event_10363,Zambia,1,1,1,0
2026-01-24,event_10364,Argentina,1,1,1,0
2026-01-24,event_10364,Costa Rica,1,1,1,0
2026-01-24,event_10364,Egypt,1,1,1,0
2026-01-24,event_10364,Ethiopia,1,1,1,0
2026-01-24,event_10505,Cameroon,1,1,0,0
2026-01-24,event_10505,Congo - Kinshasa,1,1,0,0
2026-01-24,event_10505,Curaçao,1,1,0,0
2026-01-24,event_10505,French Guiana,1,1,0,0
2026-01-24,event_10505,Jordan,1,1,0,0
2026-01-24,event_10505,Lithuania,1,1,0,0
2026-01-24,event_10505,Namibia,1,1,0,0
2026-01-24,event_10505,Sierra Leone,1,1,0,0
2026-01-24,event_10505,South Sudan,1,1,0,0
2026-01-24,event_10505,Trinidad & Tobago,1,1,0,0
2026-01-24,event_10505,Greece,1,1,1,0
2026-01-24,event_10505,Guyana,1,1,1,0
2026-01-24,event_10505,Laos,1,1,1,0
2026-01-24,event_10505,Liberia,1,1,1,0
2026-01-24,event_10505,Slovakia,1,1,1,0
2026-01-24,event_10505,Tanzania,1,1,1,0
2026-01-24,event_10505,Zambia,1,1,1,0
2026-01-24,event_10511,Egypt,1,1,1,0
2026-01-24,event_10511,Spain,1,1,1,0
2026-01-24,event_10511,Türkiye,1,1,1,0
2026-01-24,event_10512,Dominican Republic,1,1,1,0
2026-01-24,event_10512,Ecuador,1,1,1,0
2026-01-24,event_10512,Egypt,1,1,1,0
2026-01-24,event_10512,Moldova,1,1,1,0
2026-01-24,event_10512,Nepal,1,1,1,0
2026-01-24,event_10512,New Zealand,1,1,1,0
2026-01-24,event_10512,Qatar,1,1,1,0
2026-01-24,event_10512,South Africa,1,1,1,0
2026-01-24,event_10512,United Arab Emirates,1,1,1,0
2026-01-24,event_10800,Bosnia & Herzegovina,1,1,1,0
2026-01-24,event_10800,India,1,1,1,0
2026-01-24,event_10800,Iran,1,1,1,0
2026-01-24,event_10800,Israel,1,1,1,0
2026-01-24,event_10850,Algeria,1,1,1,0
2026-01-24,event_10850,Benin,1,1,1,0
2026-01-24,event_10850,Bosnia & Herzegovina,1,1,1,0
2026-01-24,event_10850,Colombia,1,1,1,0
2026-01-24,event_10850,Costa Rica,1,1,1,0
2026-01-24,event_10850,Curaçao,1,1,1,0
2026-01-24,event_10850,French Guiana,1,1,1,0
2026-01-24,event_10850,Israel,1,1,1,0
2026-01-24,event_10850,Myanmar (Burma),1,1,1,0
2026-01-24,event_10850,Nigeria,1,1,1,0
2026-01-24,event_10850,Poland,1,1,1,0
2026-01-24,event_10850,South Africa,1,1,1,0
2026-01-24,event_10850,Spain,1,1,1,0
2026-01-24,event_10850,Syria,1,1,1,0
2026-01-24,event_10850,Togo,1,1,1,0
2026-01-24,subscription_screen_open,Angola,1,1,1,0
2026-01-24,subscription_screen_open,Antigua & Barbuda,1,1,1,0
2026-01-24,subscription_screen_open,Canada,1,1,1,0
2026-01-24,subscription_screen_open,Chile,1,1,1,0
2026-01-24,subscription_screen_open,Dominican Republic,1,1,1,0
2026-01-24,subscription_screen_open,French Guiana,1,1,1,0
2026-01-24,subscription_screen_open,Germany,1,1,1,0
2026-01-24,subscription_screen_open,Italy,1,1,1,0
2026-01-24,subscription_screen_open,Japan,1,1,1,0
2026-01-24,subscription_screen_open,Jordan,1,1,1,0
2026-01-24,subscription_screen_open,Morocco,1,1,1,0
2026-01-24,subscription_screen_open,Myanmar (Burma),1,1,1,0
2026-01-24,subscription_screen_open,Nepal,1,1,1,0
2026-01-24,subscription_screen_open,New Zealand,1,1,1,0
2026-01-24,subscription_screen_open,Puerto Rico,1,1,1,0
2026-01-24,subscription_screen_open,Singapore,1,1,1,0
2026-01-24,subscription_screen_open,South Korea,1,1,1,0
2026-01-24,subscription_screen_open,Togo,1,1,1,0
2026-01-24,subscription_screen_open,Uganda,1,1,1,0
2026-01-24,subscription_screen_open,United Arab Emirates,1,1,1,0
2026-01-24,subscription_screen_open,Uruguay,1,1,1,0
2026-01-24,subscription_screen_open,Yemen,1,1,1,0
2026-01-24,subscription_subscribe_click,Costa Rica,1,1,1,0
2026-01-24,subscription_subscribe_click,Indonesia,1,1,1,0
2026-01-24,subscription_subscribe_click,Jamaica,1,1,1,0
2026-01-24,subscription_subscribe_click,Philippines,1,1,1,0
2026-01-24,subscription_subscribe_click,Poland,1,1,1,0
2026-01-24,subscription_subscribe_click,Portugal,1,1,1,0
2026-01-24,subscription_subscribe_click,Singapore,1,1,1,0
2026-01-24,subscription_subscribe_click,Syria,1,1,1,0
2026-01-24,subscription_subscribe_click,Tunisia,1,1,1,0
2026-01-24,subscription_subscribe_click,United Arab Emirates,1,1,1,0
2026-01-24,subscription_purchase_complete,Mexico,1,1,1,0
2026-01-24,subscription_purchase_complete,Portugal,1,1,1,0
2026-01-24,subscription_purchase_complete,Singapore,1,1,1,0
2026-01-24,subscription_purchase_complete,United States,1,1,1,0
2026-01-24,event_1600,American Samoa,1,1,1,0
2026-01-24,event_1600,Antigua & Barbuda,1,1,1,0
2026-01-24,event_1600,Aruba,1,1,1,0
2026-01-24,event_1600,Bermuda,1,1,1,0
2026-01-24,event_1600,Bhutan,1,1,1,0
2026-01-24,event_1600,Curaçao,1,1,1,0
2026-01-24,event_1600,Germany,1,1,1,0
2026-01-24,event_1600,Greece,1,1,1,0
2026-01-24,event_1600,Honduras,1,1,1,0
2026-01-24,event_1600,Iraq,1,1,1,0
2026-01-24,event_1600,Laos,1,1,1,0
2026-01-24,event_1600,Luxembourg,1,1,1,0
2026-01-24,event_1600,Moldova,1,1,1,0
2026-01-24,event_1600,Myanmar (Burma),1,1,1,0
2026-01-24,event_1600,New Zealand,1,1,1,0
2026-01-24,event_1600,Pakistan,1,1,1,0
2026-01-24,event_1600,Russia,1,1,1,0
2026-01-24,event_1600,Serbia,1,1,1,0
2026-01-24,event_1600,Singapore,1,1,1,0
2026-01-24,event_1600,Sri Lanka,1,1,1,0
2026-01-24,event_1600,Sweden,1,1,1,0
2026-01-24,event_1600,Tunisia,1,1,1,0
2026-01-24,event_1600,United Arab Emirates,1,1,1,0
2026-01-24,event_1600,Uruguay,1,1,1,0
2026-01-24,event_1650,Algeria,1,1,1,0
2026-01-24,event_1650,Angola,1,1,1,0
2026-01-24,event_1650,Australia,1,1,1,0
2026-01-24,event_1650,Bolivia,1,1,1,0
2026-01-24,event_1650,Chile,1,1,1,0
2026-01-24,event_1650,China,1,1,1,0
2026-01-24,event_1650,Colombia,1,1,1,0
2026-01-24,event_1650,Dominican Republic,1,1,1,0
2026-01-24,event_1650,El Salvador,1,1,1,0
2026-01-24,event_1650,France,1,1,1,0
2026-01-24,event_1650,Germany,1,1,1,0
2026-01-24,event_1650,Honduras,1,1,1,0
2026-01-24,event_1650,Indonesia,1,1,1,0
2026-01-24,event_1650,Israel,1,1,1,0
2026-01-24,event_1650,Italy,1,1,1,0
2026-01-24,event_1650,Japan,1,1,1,0
2026-01-24,event_1650,Jordan,1,1,1,0
2026-01-24,event_1650,Luxembourg,1,1,1,0
2026-01-24,event_1650,Malaysia,1,1,1,0
2026-01-24,event_1650,Mali,1,1,1,0
2026-01-24,event_1650,Nigeria,1,1,1,0
2026-01-24,event_1650,Oman,1,1,1,0
2026-01-24,event_1650,Philippines,1,1,1,0
2026-01-24,event_1650,Saudi Arabia,1,1,1,0
2026-01-24,event_1650,South Korea,1,1,1,0
2026-01-24,event_1650,Togo,1,1,1,0
2026-01-24,event_1700,Algeria,1,1,1,0
2026-01-24,event_1700,Bangladesh,1,1,1,0
2026-01-24,event_1700,Bolivia,1,1,1,0
2026-01-24,event_1700,Canada,1,1,1,0
2026-01-24,event_1700,Chile,1,1,1,0
2026-01-24,event_1700,Ireland,1,1,1,0
2026-01-24,event_1700,Luxembourg,1,1,1,0
2026-01-24,event_1700,Portugal,1,1,1,0
2026-01-24,event_1700,Tunisia,1,1,1,0
2026-01-24,event_1750,Antigua & Barbuda,1,1,1,0
2026-01-24,event_1750,Belgium,1,1,1,0
2026-01-24,event_1750,Bosnia & Herzegovina,1,1,1,0
2026-01-24,event_1750,Colombia,1,1,1,0
2026-01-24,event_1750,Curaçao,1,1,1,0
2026-01-24,event_1750,Dominican Republic,1,1,1,0
2026-01-24,event_1750,Germany,1,1,1,0
2026-01-24,event_1750,Honduras,1,1,1,0
2026-01-24,event_1750,Italy,1,1,1,0
2026-01-24,event_1750,Jamaica,1,1,1,0
2026-01-24,event_1750,Liberia,1,1,1,0
2026-01-24,event_1750,Niger,1,1,1,0
2026-01-24,event_1750,Norway,1,1,1,0
2026-01-24,event_1750,Pakistan,1,1,1,0
2026-01-24,event_1750,South Africa,1,1,1,0
2026-01-24,event_1750,Syria,1,1,1,0
2026-01-24,event_1750,Tanzania,1,1,1,0
2026-01-24,event_1750,U.S. Virgin Islands,1,1,1,0
2026-01-24,event_2100,Australia,1,1,1,0
2026-01-24,event_2100,Bermuda,1,1,1,0
2026-01-24,event_2100,Ethiopia,1,1,1,0
2026-01-24,event_2100,France,1,1,1,0
2026-01-24,event_2100,French Guiana,1,1,1,0
2026-01-24,event_2100,Ghana,1,1,1,0
2026-01-24,event_2100,Israel,1,1,1,0
2026-01-24,event_2100,Jordan,1,1,1,0
2026-01-24,event_2100,Mali,1,1,1,0
2026-01-24,event_2100,Moldova,1,1,1,0
2026-01-24,event_2100,Mozambique,1,1,1,0
2026-01-24,event_2100,New Zealand,1,1,1,0
2026-01-24,event_2100,Pakistan,1,1,1,0
2026-01-24,event_2100,Poland,1,1,1,0
2026-01-24,event_2100,Singapore,1,1,1,0
2026-01-24,event_2100,Togo,1,1,1,0
2026-01-24,event_2100,Türkiye,1,1,1,0
2026-01-24,event_2100,U.S. Virgin Islands,1,1,1,0
2026-01-24,event_2300,Chile,1,1,1,0
2026-01-24,event_2300,Costa Rica,1,1,1,0
2026-01-24,event_2300,Ecuador,1,1,1,0
2026-01-24,event_2300,Ghana,1,1,1,0
2026-01-24,event_2300,Honduras,1,1,1,0
2026-01-24,event_2300,Hungary,1,1,1,0
2026-01-24,event_2300,Israel,1,1,1,0
2026-01-24,event_2300,Italy,1,1,1,0
2026-01-24,event_2300,Malaysia,1,1,1,0
2026-01-24,event_2300,Myanmar (Burma),1,1,1,0
2026-01-24,event_2300,Pakistan,1,1,1,0
2026-01-24,event_2300,Paraguay,1,1,1,0
2026-01-24,event_2300,Romania,1,1,1,0
2026-01-24,event_2300,Serbia,1,1,1,0
2026-01-24,event_2300,Togo,1,1,1,0
2026-01-24,event_2300,Tunisia,1,1,1,0
2026-01-24,event_2300,U.S. Virgin Islands,1,1,1,0
2026-01-24,event_2600,Bangladesh,1,1,1,0
2026-01-24,event_2600,Bolivia,1,1,1,0
2026-01-24,event_2600,Ecuador,1,1,1,0
2026-01-24,event_2600,Jamaica,1,1,1,0
2026-01-24,event_2600,Malaysia,1,1,1,0
2026-01-24,event_2600,Paraguay,1,1,1,0
2026-01-24,event_2600,Romania,1,1,1,0
2026-01-24,event_2600,Saudi Arabia,1,1,1,0
2026-01-24,event_26003,Bosnia & Herzegovina,1,1,1,0
2026-01-24,event_26003,Colombia,1,1,1,0
2026-01-24,event_26003,Costa Rica,1,1,1,0
2026-01-24,event_26003,Israel,1,1,1,0
2026-01-24,event_26003,Malaysia,1,1,1,0
2026-01-24,event_26003,Myanmar (Burma),1,1,1,0
2026-01-24,event_26003,Netherlands,1,1,1,0
2026-01-24,event_26003,Nigeria,1,1,1,0
2026-01-24,event_26003,South Africa,1,1,1,0
2026-01-24,event_26003,Tunisia,1,1,1,0
2026-01-24,event_29000,Algeria,1,1,1,0
2026-01-24,event_29000,Belgium,1,1,1,0
2026-01-24,event_29000,Bolivia,1,1,1,0
2026-01-24,event_29000,Canada,1,1,1,0
2026-01-24,event_29000,Costa Rica,1,1,1,0
2026-01-24,event_29000,Egypt,1,1,1,0
2026-01-24,event_29000,French Guiana,1,1,1,0
2026-01-24,event_29000,Israel,1,1,1,0
2026-01-24,event_29000,Japan,1,1,1,0
2026-01-24,event_29000,Luxembourg,1,1,1,0
2026-01-24,event_29000,Pakistan,1,1,1,0
2026-01-24,event_29000,Philippines,1,1,1,0
2026-01-24,event_29000,Portugal,1,1,1,0
2026-01-24,event_29000,Spain,1,1,1,0
2026-01-24,event_29000,Syria,1,1,1,0
2026-01-24,event_30000,Costa Rica,1,1,1,0
2026-01-24,event_30000,India,1,1,1,0
2026-01-24,event_30000,Netherlands,1,1,1,0
2026-01-24,event_30000,Paraguay,1,1,1,0
2026-01-24,event_31009,Bermuda,1,1,1,0
2026-01-24,event_31009,Chile,1,1,1,0
2026-01-24,event_31009,Curaçao,1,1,1,0
2026-01-24,event_31009,Dominican Republic,1,1,1,0
2026-01-24,event_31009,Ghana,1,1,1,0
2026-01-24,event_31009,Guatemala,1,1,1,0
2026-01-24,event_31009,Israel,1,1,1,0
2026-01-24,event_31009,Jamaica,1,1,1,0
2026-01-24,event_31009,Japan,1,1,1,0
2026-01-24,event_31009,Qatar,1,1,1,0
2026-01-24,event_37000,Bangladesh,1,1,1,0
2026-01-24,event_37000,Canada,1,1,1,0
2026-01-24,event_37000,Costa Rica,1,1,1,0
2026-01-24,event_37000,Cuba,1,1,1,0
2026-01-24,event_37000,Israel,1,1,1,0
2026-01-24,event_37000,Netherlands,1,1,1,0
2026-01-24,event_37000,Poland,1,1,1,0
2026-01-24,event_37000,Portugal,1,1,1,0
2026-01-24,event_37000,Saudi Arabia,1,1,1,0
2026-01-24,event_37000,United Kingdom,1,1,1,0
2026-01-24,event_39000,Bosnia & Herzegovina,1,1,1,0
2026-01-24,event_39000,Costa Rica,1,1,1,0
2026-01-24,event_39000,Israel,1,1,1,0
2026-01-24,event_39000,Jamaica,1,1,1,0
2026-01-24,event_39000,United Kingdom,1,1,1,0
2026-01-24,event_39100,Colombia,1,1,1,0
2026-01-24,event_6800,Chad,1,1,0,0
2026-01-24,event_6800,Dominica,1,1,0,0
2026-01-24,event_6800,Latvia,1,1,0,0
2026-01-24,event_6800,Macao,1,1,0,0
2026-01-24,event_6800,Réunion,1,1,0,0
2026-01-24,event_6800,Belarus,1,1,1,0
2026-01-24,event_6800,Bhutan,1,1,1,0
2026-01-24,event_6800,Iceland,1,1,1,0
2026-01-24,event_6800,Micronesia,1,1,1,0
2026-01-24,event_6801,Aruba,1,1,1,0
2026-01-24,event_6801,Belgium,1,1,1,0
2026-01-24,event_6801,Bhutan,1,1,1,0
2026-01-24,event_6801,Bolivia,1,1,1,0
2026-01-24,event_6801,Cameroon,1,1,1,0
2026-01-24,event_6801,Chile,1,1,1,0
2026-01-24,event_6801,Colombia,1,1,1,0
2026-01-24,event_6801,Ecuador,1,1,1,0
2026-01-24,event_6801,El Salvador,1,1,1,0
2026-01-24,event_6801,Ethiopia,1,1,1,0
2026-01-24,event_6801,Guatemala,1,1,1,0
2026-01-24,event_6801,Honduras,1,1,1,0
2026-01-24,event_6801,Ireland,1,1,1,0
2026-01-24,event_6801,Italy,1,1,1,0
2026-01-24,event_6801,Kuwait,1,1,1,0
2026-01-24,event_6801,Morocco,1,1,1,0
2026-01-24,event_6801,Nepal,1,1,1,0
2026-01-24,event_6801,Qatar,1,1,1,0
2026-01-24,event_6801,Russia,1,1,1,0
2026-01-24,event_6801,South Korea,1,1,1,0
2026-01-24,event_6801,Spain,1,1,1,0
2026-01-24,event_6801,Sweden,1,1,1,0
2026-01-24,event_6801,Thailand,1,1,1,0
2026-01-24,event_6801,Togo,1,1,1,0
2026-01-24,event_6801,Türkiye,1,1,1,0
2026-01-24,event_6801,Uganda,1,1,1,0
2026-01-24,event_6801,United Arab Emirates,1,1,1,0
2026-01-24,event_6801,Yemen,1,1,1,0
2026-01-24,event_8000,Pakistan,1,1,0,0
2026-01-24,event_8000,Benin,1,1,1,0
2026-01-24,event_8000,Colombia,1,1,1,0
2026-01-24,event_8000,Costa Rica,1,1,1,0
2026-01-24,event_8000,Croatia,1,1,1,0
2026-01-24,event_8000,Denmark,1,1,1,0
2026-01-24,event_8000,France,1,1,1,0
2026-01-24,event_8000,Honduras,1,1,1,0
2026-01-24,event_8000,Jamaica,1,1,1,0
2026-01-24,event_8000,Jordan,1,1,1,0
2026-01-24,event_8000,Malaysia,1,1,1,0
2026-01-24,event_8000,Morocco,1,1,1,0
2026-01-24,event_8000,Netherlands,1,1,1,0
2026-01-24,event_8000,Paraguay,1,1,1,0
2026-01-24,event_8000,Poland,1,1,1,0
2026-01-24,event_8000,Serbia,1,1,1,0
2026-01-24,event_8000,Tunisia,1,1,1,0
2026-01-24,event_8000,Türkiye,1,1,1,0
2026-01-24,event_8000,United Arab Emirates,1,1,1,0
2026-01-24,event_8000,United Kingdom,1,1,1,0
2026-01-24,event_8000,Venezuela,1,1,1,0
2026-01-24,event_8001,Benin,1,1,1,0
2026-01-24,event_8001,Chile,1,1,1,0
2026-01-24,event_8001,Colombia,1,1,1,0
2026-01-24,event_8001,Costa Rica,1,1,1,0
2026-01-24,event_8001,Croatia,1,1,1,0
2026-01-24,event_8001,Denmark,1,1,1,0
2026-01-24,event_8001,Dominican Republic,1,1,1,0
2026-01-24,event_8001,France,1,1,1,0
2026-01-24,event_8001,Jamaica,1,1,1,0
2026-01-24,event_8001,Jordan,1,1,1,0
2026-01-24,event_8001,Malaysia,1,1,1,0
2026-01-24,event_8001,Morocco,1,1,1,0
2026-01-24,event_8001,Paraguay,1,1,1,0
2026-01-24,event_8001,Poland,1,1,1,0
2026-01-24,event_8001,Serbia,1,1,1,0
2026-01-24,event_8001,Spain,1,1,1,0
2026-01-24,event_8001,Tunisia,1,1,1,0
2026-01-24,event_8001,Türkiye,1,1,1,0
2026-01-24,event_8001,United Arab Emirates,1,1,1,0
2026-01-24,event_8001,United Kingdom,1,1,1,0
2026-01-24,event_9900,Algeria,1,1,1,0
2026-01-24,event_9900,Angola,1,1,1,0
2026-01-24,event_9900,Belgium,1,1,1,0
2026-01-24,event_9900,Bermuda,1,1,1,0
2026-01-24,event_9900,Cuba,1,1,1,0
2026-01-24,event_9900,Ghana,1,1,1,0
2026-01-24,event_9900,Guatemala,1,1,1,0
2026-01-24,event_9900,Hungary,1,1,1,0
2026-01-24,event_9900,Jordan,1,1,1,0
2026-01-24,event_9900,Morocco,1,1,1,0
2026-01-24,event_9900,Nigeria,1,1,1,0
2026-01-24,event_9900,Qatar,1,1,1,0
2026-01-24,event_9900,Sweden,1,1,1,0
2026-01-24,open_wifi_alert__click_on_upgrade,Saudi Arabia,1,1,1,0
2026-01-24,open_wifi_alert_paywall__screen_viewed,Saudi Arabia,1,1,1,0
2026-01-24,open_wifi_alert_settings__screen_viewed,Iran,1,1,1,0
2026-01-24,pix_analyzer_alert_click,Brazil,1,1,1,0
2026-01-24,pix_analyzer_onboarding_activate_click,Netherlands,1,1,1,0
2026-01-24,pix_analyzer_onboarding_activate_click,Saudi Arabia,1,1,1,0
2026-01-24,pix_analyzer_onboarding_activate_click,Syria,1,1,1,0
2026-01-24,pix_analyzer_onboarding_start,Netherlands,1,1,1,0
2026-01-25,event_10350,Brazil,4566533,412959,32.7488543541713,0
2026-01-25,event_10351,Brazil,2286723,149362,17.591124137453555,0
2026-01-25,event_10353,Brazil,1444486,88371,17.150934435183206,0
2026-01-25,event_6800,Brazil,1117901,400813,8.087077615330637,0
2026-01-25,event_10350,United States,346286,34755,26.794026617146393,0
2026-01-25,event_10351,United States,281368,29037,24.928501816248783,0
2026-01-25,event_10352,Brazil,255197,45363,6.92585556490352,0
2026-01-25,event_10353,United States,106946,8573,13.885484289794858,0
2026-01-25,event_6800,United States,95890,36889,7.600063406515019,0
2026-01-25,event_1000,Brazil,90067,51450,1.7696630317319972,0
2026-01-25,event_10505,Brazil,71858,29705,3.861049916715921,0
2026-01-25,event_10511,Brazil,60751,2146,33.657063711911356,0
2026-01-25,event_10100,Brazil,50467,28685,1.8098909769043179,0
2026-01-25,event_10354,Brazil,24343,15699,1.5610491214569706,0
2026-01-25,event_10352,United States,21834,7084,12.17056856187291,0
2026-01-25,event_1600,Brazil,21775,15521,1.4034805027392845,0
2026-01-25,event_10350,Indonesia,20570,2401,14.225449515905947,0
2026-01-25,event_10350,Iran,20019,2220,15.652071931196247,0
2026-01-25,event_10350,Mexico,18749,1643,27.53157121879589,0
2026-01-25,event_10352,Iran,16612,1824,15.296500920810313,0
2026-01-25,event_10363,Brazil,16555,5300,3.2808164883075706,0
2026-01-25,event_10350,India,14488,1325,22.11908396946565,0
2026-01-25,event_2100,Brazil,13047,9949,1.3124434161553165,0
2026-01-25,event_1000,United States,12752,6004,2.124625124958347,0
2026-01-25,event_10351,Mexico,12624,1241,23.16330275229358,0
2026-01-25,event_10350,Thailand,11488,2196,5.879222108495394,0
2026-01-25,event_9900,Brazil,10855,6643,1.6489442503417895,0
2026-01-25,event_10351,Indonesia,10613,1198,18.521815008726005,0
2026-01-25,event_2300,Brazil,10255,8086,1.2690261106298726,0
2026-01-25,event_6801,Brazil,9521,8343,1.162657223104164,0
2026-01-25,event_10505,United States,8965,2701,4.928532160527762,0
2026-01-25,event_1750,Brazil,8237,6593,1.2493553769149097,0
2026-01-25,event_10352,India,7932,777,34.48695652173913,0
2026-01-25,subscription_screen_open,Brazil,7865,5964,1.3200738502853306,0
2026-01-25,event_1650,Brazil,7166,6373,1.1246076585059637,0
2026-01-25,event_10350,Nigeria,6737,240,51.823076923076925,0
2026-01-25,event_10350,Philippines,6138,601,15.738461538461538,0
2026-01-25,event_10350,Portugal,6032,595,45.014925373134325,0
2026-01-25,event_10210,Brazil,6028,1647,3.659987856709168,0
2026-01-25,event_10350,Pakistan,5983,355,47.864,0
2026-01-25,event_10511,United States,5546,334,20.315018315018314,0
2026-01-25,event_10353,Mexico,5427,341,17.45016077170418,0
2026-01-25,event_10352,Thailand,5346,558,13.007299270072993,0
2026-01-25,event_1600,United States,5038,3313,1.5206761243585873,0
2026-01-25,event_10350,Argentina,4418,344,31.112676056338028,0
2026-01-25,event_29000,Brazil,4301,3699,1.1658986175115207,0
2026-01-25,event_31009,Brazil,4209,2593,1.6232163517161589,0
2026-01-25,event_1700,Brazil,4077,3157,1.2934644670050761,0
2026-01-25,event_10351,Thailand,3937,484,14.36861313868613,0
2026-01-25,event_10351,India,3883,586,15.28740157480315,0
2026-01-25,event_10352,Mexico,3795,787,12.65,0
2026-01-25,event_6800,Iran,3756,1728,5.743119266055046,0
2026-01-25,event_10352,Nigeria,3719,177,39.98924731182796,0
2026-01-25,event_10350,Egypt,3327,295,43.20779220779221,0
2026-01-25,event_10352,Indonesia,3296,672,17.91304347826087,0
2026-01-25,event_10511,Iran,3224,77,48.84848484848485,0
2026-01-25,event_10100,United States,3127,1927,1.6712987707108498,0
2026-01-25,event_10351,Argentina,3081,279,24.25984251968504,0
2026-01-25,event_30000,Brazil,2940,1854,1.586616297895305,0
2026-01-25,event_10350,Bangladesh,2930,225,37.56410256410256,0
2026-01-25,event_10350,United Kingdom,2803,290,28.31313131313131,0
2026-01-25,event_37000,Brazil,2763,2454,1.127294981640147,0
2026-01-25,event_10352,Pakistan,2709,239,37.625,0
2026-01-25,event_10354,United States,2700,1687,1.6216216216216217,0
2026-01-25,event_10350,Saudi Arabia,2629,174,50.55769230769231,0
2026-01-25,event_10351,Pakistan,2623,223,37.47142857142857,0
2026-01-25,event_10351,Philippines,2616,207,40.246153846153845,0
2026-01-25,event_10350,Puerto Rico,2614,224,36.30555555555556,0
2026-01-25,event_10350,Canada,2428,274,22.48148148148148,0
2026-01-25,event_10350,Colombia,2330,163,41.607142857142854,0
2026-01-25,event_8000,Brazil,2204,2135,1.0430667297681022,0
2026-01-25,event_10351,Nigeria,2158,138,31.27536231884058,0
2026-01-25,event_2600,Brazil,2132,1712,1.2453271028037383,0
2026-01-25,event_9900,United States,2124,1163,1.8453518679409209,0
2026-01-25,event_10352,Philippines,2114,176,49.16279069767442,0
2026-01-25,event_8001,Brazil,2011,1976,1.0182278481012659,0
2026-01-25,event_6801,United States,1993,1579,1.283322601416613,0
2026-01-25,event_10351,Canada,1952,218,22.436781609195403,0
2026-01-25,event_6800,Indonesia,1931,882,7.724,0
2026-01-25,event_2100,United States,1908,1396,1.3667621776504297,0
2026-01-25,event_2300,United States,1880,1452,1.2947658402203857,0
2026-01-25,event_6800,Mexico,1873,1231,4.218468468468468,0
2026-01-25,event_10351,Portugal,1858,158,15.61344537815126,0
2026-01-25,event_10351,Saudi Arabia,1785,126,46.973684210526315,0
2026-01-25,event_10351,Puerto Rico,1750,161,27.34375,0
2026-01-25,event_10351,Bangladesh,1603,155,28.12280701754386,0
2026-01-25,event_10350,Paraguay,1594,100,51.41935483870968,0
2026-01-25,event_10350,Malaysia,1557,66,129.75,0
2026-01-25,event_10353,Argentina,1550,105,15.97938144329897,0
2026-01-25,event_10350,Spain,1540,161,35,0
2026-01-25,event_10000,Brazil,1536,1349,1.1437081161578555,0
